name,class,vertices,faces,bbox,type
m385.obj,BuildingNonResidential,4346,8099,0.025 0.899 0.025 0.97013223 0.025 0.626562,triangles
m386.obj,BuildingNonResidential,4051,8046,0.025 0.950794 0.025 0.975 0.025 0.940744,triangles
m387.obj,BuildingNonResidential,3953,7534,0.025 0.975 0.025 0.422906 0.025 0.920334,triangles
m389.obj,BuildingNonResidential,11256,19511,0.025 0.74158 0.025 0.922372 0.025 0.650205,triangles
m390.obj,BuildingNonResidential,4341,8100,0.025 0.846817 0.032235 0.752337 0.025 0.952219,triangles
m391.obj,BuildingNonResidential,13048,23873,0.025 0.6007801 0.0294632 0.804944 0.025004908 0.9749968,triangles
m392.obj,BuildingNonResidential,4196,8192,0.025 0.816667 0.025 0.975 0.025 0.341667,triangles
m393.obj,BuildingNonResidential,4304,8099,0.025 0.975 0.025 0.635937 0.025 0.847742,triangles
m394.obj,BuildingNonResidential,4252,8099,0.025 0.898423 0.025 0.975 0.025 0.898642,triangles
m395.obj,BuildingNonResidential,3966,7164,0.025 0.928504 0.025 0.973995 0.025 0.975,triangles
m396.obj,BuildingNonResidential,4360,8100,0.025 0.949627 0.025 0.975 0.025 0.825751,triangles
m397.obj,BuildingNonResidential,4307,8570,0.025 0.975 0.025 0.927504 0.025 0.974999,triangles
m398.obj,BuildingNonResidential,4080,8100,0.025 0.870248 0.025 0.642704 0.025 0.975,triangles
m399.obj,BuildingNonResidential,3590,7076,0.02913 0.97087 0.025 0.60767996 0.025 0.971631,triangles
m400.obj,BuildingNonResidential,4346,8456,0.025 0.778448 0.025 0.788603 0.025 0.975,triangles
m401.obj,BuildingNonResidential,4265,8092,0.025 0.975 0.025 0.20617 0.025 0.975,triangles
m402.obj,BuildingNonResidential,4391,8100,0.025 0.65003 0.025 0.975 0.025 0.665527,triangles
m404.obj,BuildingNonResidential,4212,6342,0.025 0.975 0.025 0.427949 0.025 0.745506,triangles
m405.obj,BuildingNonResidential,4117,8027,0.025 0.975 0.025 0.8695038 0.025 0.944047,triangles
m406.obj,BuildingNonResidential,3873,7851,0.025 0.703779 0.025 0.91945404 0.025462352 0.6780403,triangles
m407.obj,BuildingNonResidential,4284,8099,0.025 0.799381 0.025 0.975 0.025 0.756027,triangles
m408.obj,BuildingNonResidential,4191,8099,0.025 0.644812 0.025 0.592935 0.025 0.975,triangles
m409.obj,BuildingNonResidential,3846,6123,0.025 0.975 0.025 0.221457 0.025 0.708173,triangles
m410.obj,BuildingNonResidential,4234,8100,0.025 0.975 0.025 0.441981 0.025 0.945721,triangles
m412.obj,BuildingNonResidential,3906,6636,0.025 0.975 0.025 0.12811 0.025 0.511585,triangles
m413.obj,BuildingNonResidential,3749,7282,0.025 0.975 0.025 0.880604 0.025 0.882794,triangles
m414.obj,BuildingNonResidential,3988,7776,0.025 0.975 0.025 0.724105 0.025 0.975,triangles
m415.obj,BuildingNonResidential,4133,8100,0.025 0.695588 0.025 0.460882 0.025 0.975,triangles
m416.obj,BuildingNonResidential,4250,8098,0.025 0.515574 0.025 0.412632 0.025 0.975,triangles
m418.obj,BuildingNonResidential,4182,8048,0.025 0.713878 0.025 0.643535 0.025 0.975,triangles
m420.obj,BuildingNonResidential,3904,6089,0.025 0.66475 0.025 0.403287 0.025 0.975,triangles
m421.obj,BuildingNonResidential,4278,7615,0.025 0.587413 0.025 0.32854 0.025 0.975,triangles
m470.obj,BuildingNonResidential,4208,8097,0.025 0.191721 0.025 0.659424 0.025 0.975,triangles
m471.obj,BuildingNonResidential,4091,8100,0.025 0.253 0.025 0.975 0.025 0.241728,triangles
m472.obj,BuildingNonResidential,4056,8100,0.025 0.479545 0.025 0.975 0.025 0.479545,triangles
m474.obj,BuildingNonResidential,4076,8100,0.025 0.968491 0.025 0.829063 0.025 0.975,triangles
m475.obj,BuildingNonResidential,4260,8100,0.025 0.975 0.025 0.531667 0.025 0.975,triangles
m477.obj,BuildingNonResidential,5358,9415,0.025 0.975 0.025 0.266401 0.025 0.405,triangles
m478.obj,BuildingNonResidential,7116,13179,0.028526785 0.975 0.119802 0.167204 0.026975 0.848597,triangles
m479.obj,BuildingNonResidential,4296,8099,0.025 0.975 0.025 0.298318 0.025 0.51947,triangles
m481.obj,BuildingNonResidential,4357,8100,0.025 0.975 0.025 0.215 0.025 0.975,triangles
D00084.obj,Bus,3957,4161,-1.27166 4.24847 -10.3559 14.694366 -0.038539 6.59811,triangles
D00114.obj,Bus,4298,4078,-2.40609e-05 6.85437 0.110869 2.26078 -1e-16 3.89766,triangles
D00151.obj,Bus,3860,3562,2.48649 5.83204 0.191326 13.4614 0.00763302 4.19794,triangles
D00179.obj,Bus,3811,4413,0.171614 3.75661 0.44237 14.485 0.0 4.0961,triangles
D00182.obj,Bus,3765,2423,-5.6355 36.5496 -6.2460103 1.47886 0.045071475 10.3619,triangles
D00264.obj,Bus,3608,4176,-0.6407807 2.90456 -14.543254 -2.19929 -0.36227 3.2131,triangles
D00411.obj,Bus,4119,3851,0.0256566 16.9157 -0.632451 5.09987 0.00364855 4.43126,triangles
D00436.obj,Bus,2919,2528,4.59063 8.60421 -9.82679 2.67641 0.07517145 3.89259,triangles
D00446.obj,Bus,3902,3738,-7.22028 7.78 -2.76502 0.26406 -0.494284 4.15356,triangles
D00448.obj,Bus,4106,3697,2.53263 8.80678 2.13731 4.29352 -0.465442 2.12651,triangles
D00483.obj,Bus,4318,3387,-264.916 32.4819 -114.81 580.567 -0.079234 286.368,triangles
D00516.obj,Bus,4096,24888,-9.10837 0.470615 2.988008 5.816505 0.013357 2.94406,triangles
D00677.obj,Bus,4267,2703,-0.0198814 5.39843 -1.09583 1.09583 -0.0107424 2.46233,triangles
D00754.obj,Bus,4370,4898,0.0 2.80429 0.0 14.11655 0.0 4.22629,triangles
D00769.obj,Bus,3783,3845,0.0 2.6 0.0 12.8272 0.0 4.69562,triangles
D00775.obj,Bus,4398,2765,-0.150412 10.5 -0.255398 2.61075 -0.159065 4.0,triangles
D00815.obj,Bus,3984,2943,-6.017871 6.017871 -1.359204 1.359204 -1.900115 1.900115,triangles
D00823.obj,Bus,4210,5216,3.06768 6.76214 -2e-16 12.3689 -0.064998 3.378546,triangles
D00832.obj,Bus,4196,6008,0.374132 3.516805 0.490072 6.95378 0.0 2.708755,triangles
D00857.obj,Bus,3813,3111,-2.85392 7.80611 -2.57347 0.3048 0.011314 3.3021,triangles
D00168.obj,Car,4347,8099,-1.07568 0.817578 -0.297973 0.423048 -0.326069 0.317056,triangles
D00236.obj,Car,3769,6657,-1.0796812 0.8083876 -0.41254306 0.48296568 -0.44436795 0.53008777,triangles
D00260.obj,Car,3864,6620,-1.02687 0.904537 -0.42396778 0.6216568 -0.535656 0.405202,triangles
D00265.obj,Car,4187,8099,-1.08126 0.860791 -0.407091 0.369185 -0.325972 0.261426,triangles
D00299.obj,Car,3984,7610,-0.85368466 0.77553916 -0.457605 0.6499403 -0.401928 0.51298535,triangles
D00377.obj,Car,4050,8100,-0.780183 0.917149 -0.4601955 0.384177 -0.260185 0.217424,triangles
D00405.obj,Car,3657,5822,-0.795816 1.027722 -0.407894 0.501712 -0.354688 0.503341,triangles
D00452.obj,Car,3760,7607,-1.0114897 0.744895 -0.40727702 0.5628232 -0.378528 0.4304101,triangles
D00504.obj,Car,3710,7136,-1.03804 0.821696 -0.439167 0.608145 -0.215415 0.360576,triangles
D00541.obj,Car,3757,7157,-1.09073 0.789453 -0.38173866 0.4918848 -0.482262 0.397676,triangles
D00618.obj,Car,4373,8099,-1.10077 0.832571 -0.397933 0.426797 -0.224476 0.297102,triangles
D00670.obj,Car,3855,6699,-0.988723 0.953373 -0.435632 0.289791 -0.303878 0.259793,triangles
D00671.obj,Car,3766,7019,-1.0470768 0.84565 -0.36087826 0.35301954 -0.350014 0.283784,triangles
D00724.obj,Car,3991,7197,-1.0402069 0.8178417 -0.5501501 0.39016896 -0.441431 0.381314,triangles
D00767.obj,Car,3714,6972,-1.0978881 0.829673 -0.48257685 0.36441362 -0.35610938 0.381053,triangles
D00785.obj,Car,4268,8099,-0.938098 0.9070132 -0.314561 0.494684 -0.38654658 0.35789332,triangles
D00793.obj,Car,4361,8100,-0.975232 0.961661 -0.366168 0.493747 -0.221939 0.391463,triangles
D00803.obj,Car,4228,8073,-0.9019163 1.0137978 -0.27795112 0.40004802 -0.22695236 0.224402,triangles
D00865.obj,Car,3829,6826,-0.9339274 0.9524435 -0.29657033 0.4355878 -0.429678 0.309649,triangles
D00976.obj,Car,3917,7365,-0.91175133 0.8670069 -0.571276 0.40291 -0.287021 0.415674,triangles
m1485.obj,Car,4038,8100,0.02507609 0.42218778 0.025 0.460334 0.025 0.9750004,triangles
m1486.obj,Car,4190,8100,0.025 0.442566 0.025043314 0.39669213 0.025 0.975,triangles
m1487.obj,Car,4192,8099,0.025 0.479235 0.025 0.398424 0.025 0.975,triangles
m1488.obj,Car,4381,8100,0.025 0.568805 0.025 0.50681 0.025 0.975,triangles
m1489.obj,Car,4058,8100,0.025 0.505159 0.025 0.495657 0.025 0.975,triangles
m1490.obj,Car,3710,7161,0.025 0.975 0.025 0.516427 0.025 0.427501,triangles
m1492.obj,Car,3976,7564,0.025 0.499502 0.025 0.5937212 0.025 0.9742159,triangles
m1495.obj,Car,4239,8100,0.024993056 0.975 0.025142562 0.45172298 0.025 0.35359,triangles
m1496.obj,Car,4084,8099,0.024718354 0.3745444 0.025 0.356087 0.0250475 0.975,triangles
m1497.obj,Car,3655,7234,0.025 0.975 0.025 0.327574 0.025 0.342892,triangles
m1498.obj,Car,3829,7203,0.025 0.375032 0.025 0.296635 0.025 0.975,triangles
m1499.obj,Car,3922,7415,0.025 0.975 0.024747381 0.382137 0.023985958 0.52265984,triangles
m1500.obj,Car,4064,8100,0.025 0.427681 0.025 0.380906 0.025 0.975,triangles
m1502.obj,Car,3671,6618,0.025 0.975 0.025 0.2062855 0.025 0.504835,triangles
m1503.obj,Car,3918,6208,0.024600528 0.975 0.024772003 0.216294 0.02499992 0.20197433,triangles
m1504.obj,Car,4225,7720,0.025 0.450467 0.025 0.212706 0.025 0.975,triangles
m1505.obj,Car,4238,8090,0.025 0.391308 0.02496839 0.210469 0.025000006 0.975,triangles
m1506.obj,Car,4284,7879,0.025 0.562902 0.025 0.975 0.025 0.277236,triangles
m1507.obj,Car,4175,8094,0.025 0.437739 0.025 0.213081 0.025 0.975,triangles
m1508.obj,Car,4336,10492,0.025 0.975 0.025 0.212635 0.025 0.419927,triangles
m1509.obj,Car,4111,8093,0.024619143 0.552574 0.02443216 0.38681918 0.024995545 0.9749493,triangles
m1510.obj,Car,4068,8100,0.024999999 0.488036 0.024986105 0.24466 0.02509742 0.9788579,triangles
m1511.obj,Car,4231,8100,0.024996882 0.5810713 0.025 0.25091404 0.024085421 0.97500014,triangles
m1512.obj,Car,3766,7312,0.02470582 0.975 0.024997914 0.37959492 0.086121 0.3048931,triangles
m1513.obj,Car,3695,7094,0.06554157 0.97504216 0.025 0.420125 0.024989653 0.288298,triangles
m1514.obj,Car,4256,8100,0.024629725 0.45704147 0.025045332 0.260938 0.025033705 0.9749555,triangles
m1515.obj,Car,4220,8100,0.025 0.496361 0.025 0.238391 0.025 0.975,triangles
m1516.obj,Car,4086,8099,0.024641218 0.4230691 0.025 0.975 0.024997491 0.284492,triangles
m1517.obj,Car,3956,7448,0.025 0.438897 0.025 0.324205 0.025 0.975,triangles
m1518.obj,Car,4181,8100,0.025003092 0.406739 0.025 0.31665823 0.025 0.975,triangles
m1519.obj,Car,4275,7958,0.025 0.377113 0.025 0.272796 0.025 0.975,triangles
m1521.obj,Car,4277,8288,0.025 0.412061 0.025 0.269465 0.025 0.975,triangles
m1522.obj,Car,4260,8099,0.025 0.408249 0.025 0.285988 0.025 0.975,triangles
m1523.obj,Car,4060,8100,0.025 0.975 0.025 0.354228 0.025 0.42955,triangles
m1524.obj,Car,4060,8100,0.025 0.426636 0.025 0.338181 0.025 0.975,triangles
m1525.obj,Car,4094,8099,0.023265732 0.4523472 0.025011735 0.975 0.025000013 0.351583,triangles
m1526.obj,Car,4199,8254,0.025 0.43005 0.025 0.286878 0.025 0.975,triangles
m1527.obj,Car,4163,8099,0.02506775 0.975 0.025 0.333125 0.025 0.90681,triangles
m1528.obj,Car,3609,7498,0.024843426 0.37442353 0.025169704 0.280749 0.024901776 0.9750748,triangles
m1529.obj,Car,4168,7412,0.025 0.428029 0.025 0.332668 0.025 0.975,triangles
m1530.obj,Car,4278,8100,0.025 0.975 0.025 0.299075 0.025 0.3993,triangles
m1531.obj,Car,4207,8099,0.025 0.975 0.025 0.323536 0.025 0.377685,triangles
m1532.obj,Car,4398,8099,0.025 0.452245 0.02499999 0.396482 0.025 0.975,triangles
m1533.obj,Car,4177,8100,0.025 0.384654 0.025 0.287474 0.025 0.97518015,triangles
m1535.obj,Car,4215,8099,0.024344921 0.3746137 0.025 0.290989 0.024119955 0.97556937,triangles
m1536.obj,Car,3906,6930,0.025 0.629503 0.025 0.975 0.025 0.500356,triangles
m1538.obj,Car,4060,8100,0.025 0.975 0.024999999 0.275461 0.025 0.417512,triangles
m1539.obj,Car,4046,8100,0.025 0.47597 0.025 0.2810969 0.025 0.975,triangles
m1540.obj,Car,4099,8100,0.025 0.975 0.025 0.264994 0.025 0.420549,triangles
m1542.obj,Car,4384,7414,0.025 0.475133 0.025 0.345513 0.025 0.975,triangles
m1543.obj,Car,3648,7253,0.025 0.975 0.025 0.28357 0.025012 0.4573728,triangles
m1544.obj,Car,3609,7338,0.026274454 0.479827 0.024511747 0.2523948 0.025 0.97505355,triangles
m1545.obj,Car,3968,7339,0.024985272 0.975 0.025 0.27926 0.024532663 0.45217878,triangles
m1546.obj,Car,3798,7262,0.025 0.975 0.025 0.574048 0.035238903 0.28722918,triangles
m1547.obj,Car,3609,7040,0.025 0.975 0.025 0.266356 0.025 0.57119,triangles
m1548.obj,Car,3968,7348,0.024985272 0.975 0.025 0.27926 0.024532663 0.45217878,triangles
m1550.obj,Car,4288,8099,0.025269464 0.45419136 0.024991566 0.268448 0.025 0.975,triangles
m1551.obj,Car,3811,7451,0.024644872 0.975 0.024972916 0.267007 0.025 0.44912001,triangles
m1552.obj,Car,4060,8100,0.025 0.975 0.025 0.323204 0.025 0.418813,triangles
m1553.obj,Car,3928,6605,0.025 0.975 0.025 0.301501 0.025 0.472796,triangles
m1555.obj,Car,3700,7057,0.027897757 0.975029 0.024607588 0.417602 0.024981454 0.32231036,triangles
m1556.obj,Car,4326,2090,0.025 0.974801 0.025 0.333696 0.026288 0.364343,triangles
m1557.obj,Car,4204,8099,0.024844268 0.97515905 0.025025044 0.380186 0.024910888 0.41102514,triangles
m1558.obj,Car,3812,6991,0.024999991 0.347265 0.025 0.307098 0.025 0.975,triangles
m1559.obj,Car,3925,7555,0.024917262 0.41620573 0.025081621 0.54162663 0.025594674 0.9750756,triangles
m1560.obj,Car,4006,8100,0.025 0.975 0.024512494 0.6307543 0.025134634 0.6719516,triangles
m1561.obj,Car,4229,8180,0.025 0.523565 0.025 0.500844 0.025 0.975,triangles
m1562.obj,Car,4373,7570,0.025 0.975 0.025 0.6611375 0.024256194 0.6545149,triangles
m1563.obj,Car,4156,8067,0.025 0.698706 0.025 0.503489 0.025 0.975,triangles
D00018.obj,Cellphone,3533,6893,-1.217518 0.64781 -0.450646 0.305057 -0.265966 0.25271776,triangles
D00032.obj,Cellphone,3664,7267,-0.617663 1.00284 -0.443575 0.322637 -0.106936 0.179809,triangles
D00079.obj,Cellphone,3743,7464,-0.93656087 1.0205001 -0.40528643 0.370964 -0.334059 0.10275079,triangles
D00152.obj,Cellphone,3911,6423,-1.0129694 0.9276993 -0.48560593 0.41786122 -0.089941256 0.15703076,triangles
D00192.obj,Cellphone,4090,8100,-0.99916 0.75987 -0.306454 0.485364 -0.123066 0.156643,triangles
D00248.obj,Cellphone,4052,8100,-0.799361 0.781581 -0.383672 0.335576 -0.147152 0.086838,triangles
D00312.obj,Cellphone,3687,4870,-0.161981 0.342809 -0.93762 0.068043 -0.011327 0.028113,triangles
D00327.obj,Cellphone,4370,8100,-1.13499 0.806077 -0.385219 0.433581 -0.166778 0.265698,triangles
D00362.obj,Cellphone,3404,7356,-0.8452187 1.0158106 -0.41086012 0.5889226 -0.07996581 0.19685127,triangles
D00369.obj,Cellphone,4133,8099,-0.634126 1.03005 -0.201378 0.297345 -0.128572 0.209013,triangles
D00440.obj,Cellphone,3739,7290,-0.544542 0.993595 -0.168497 0.257078 -0.113165 0.124731,triangles
D00527.obj,Cellphone,3639,6794,-0.894174 1.01316 -0.487487 0.40069 -0.275139 0.115174,triangles
D00542.obj,Cellphone,3624,5146,-0.994816 0.494167 -0.278201 0.267312 -0.060837 0.196652,triangles
D00554.obj,Cellphone,3676,7040,-0.939823 0.967266 -0.3829185 0.56286305 -0.217155 0.157082,triangles
D00559.obj,Cellphone,3690,8100,-0.913337 0.814794 -0.244785 0.340604 -0.222912 0.099092,triangles
D00817.obj,Cellphone,4194,8099,-1.0599 0.813321 -0.592678 0.446986 -0.150876 0.182492,triangles
D00848.obj,Cellphone,4342,8100,-0.968237 0.65653515 -0.220049 0.365368 -0.136264 0.093254,triangles
D00902.obj,Cellphone,4078,8100,-0.907351 0.967494 -0.522068 0.439696 -0.274709 0.159693,triangles
D00979.obj,Cellphone,3662,8100,-0.886632 0.836031 -0.227436 0.333309 -0.222432 0.094299,triangles
D00997.obj,Cellphone,4079,8099,-0.702487 0.984907 -0.252936 0.347464 -0.190872 0.13643,triangles
D01017.obj,Chess,4052,8100,-0.192571 0.251959 -0.139346 0.139498 -0.141458 0.141575,triangles
D01019.obj,Chess,4052,8100,0.025 0.444671 0.025 0.975 0.025 0.444649,triangles
D01021.obj,Chess,4052,8100,0.025 0.975 0.025 0.512055 0.025 0.512055,triangles
D01043.obj,Chess,4053,8100,0.025 0.384359 0.025 0.975 0.025 0.384359,triangles
D01045.obj,Chess,4052,8100,0.025 0.405044 0.025 0.975 0.025 0.405044,triangles
D01049.obj,Chess,4060,8099,0.025 0.414079 0.025 0.975 0.025 0.414079,triangles
D01053.obj,Chess,4083,8100,0.025 0.658333 0.025 0.975 0.025 0.658333,triangles
D01080.obj,Chess,3810,7616,0.025 0.449157 0.025 0.975 0.025 0.449157,triangles
D01081.obj,Chess,4052,8100,0.025 0.556126 0.025 0.9750086 0.025 0.55481,triangles
D01099.obj,Chess,4075,8100,0.025 0.629581 0.025 0.975 0.025 0.622556,triangles
D01105.obj,Chess,3922,7840,0.025 0.43672 0.025 0.975 0.025 0.43672,triangles
D01112.obj,Chess,4052,8100,0.025 0.443287 0.025 0.975 0.025 0.443287,triangles
D01123.obj,Chess,4052,8100,0.025 0.437937 0.025 0.975 0.025 0.437937,triangles
D01126.obj,Chess,4052,8100,0.025 0.518792 0.025 0.975 0.025 0.518792,triangles
D01130.obj,Chess,4080,8100,0.025 0.42415 0.025 0.975 0.025 0.424153,triangles
D01138.obj,Chess,4052,8100,-0.225329 0.352943 -0.126589 0.128693 -0.127508 0.128058,triangles
D01145.obj,Chess,4052,8100,-0.30858 0.404776 -0.15541 0.154644 -0.155146 0.154924,triangles
D01171.obj,Chess,4002,8000,0.025 0.646138 0.025 0.975 0.025 0.645819,triangles
D01186.obj,Chess,4052,8100,0.025 0.526367 0.025 0.975 0.025 0.526367,triangles
D01188.obj,Chess,3842,7680,0.025 0.825 0.025 0.975 0.025 0.825,triangles
m1589.obj,Chess,3782,7218,0.025 0.970478 0.025 0.251514 0.025 0.975,triangles
m1591.obj,Chess,4148,8100,0.025 0.974998 0.025 0.2659882 0.025 0.975,triangles
m1593.obj,Chess,4268,8100,0.025 0.975 0.025 0.2660901 0.025 0.974993,triangles
m1595.obj,Chess,4190,8100,0.025 0.975 0.025 0.19096906 0.025 0.975,triangles
m1596.obj,Chess,4263,8100,0.025 0.559374 0.025 0.15097335 0.025 0.975,triangles
m1598.obj,Chess,4052,8100,0.025 0.443287 0.025 0.975 0.025 0.443287,triangles
m1599.obj,Chess,3810,7616,0.025 0.449157 0.025 0.975 0.025 0.449157,triangles
m1600.obj,Chess,4052,8100,0.025 0.444671 0.025 0.975 0.025 0.444649,triangles
m1601.obj,Chess,4052,8100,0.025 0.556126 0.025 0.9750086 0.025 0.55481,triangles
m1602.obj,Chess,4052,8100,0.025 0.405044 0.025 0.975 0.025 0.405044,triangles
m1603.obj,Chess,4053,8100,0.025 0.384359 0.025 0.975 0.025 0.384359,triangles
m1604.obj,Chess,4061,8100,0.025 0.414079 0.025 0.975 0.025 0.414079,triangles
m1605.obj,Chess,4083,8100,0.025 0.658333 0.025 0.975 0.025 0.658333,triangles
m1606.obj,Chess,4075,8100,0.025 0.629581 0.025 0.975 0.025 0.622556,triangles
m1607.obj,Chess,4052,8100,0.025 0.518792 0.025 0.975 0.025 0.518792,triangles
m1608.obj,Chess,3842,7680,0.025 0.825 0.025 0.975 0.025 0.825,triangles
m1609.obj,Chess,4052,8100,0.025 0.526367 0.025 0.975 0.025 0.526367,triangles
m1610.obj,Chess,4052,8099,0.025 0.646138 0.025 0.975 0.025 0.645819,triangles
m1611.obj,Chess,4052,8100,0.025 0.975 0.025 0.512055 0.025 0.512055,triangles
m1612.obj,Chess,4080,8100,0.025 0.42415 0.025 0.975 0.025 0.424153,triangles
m1613.obj,Chess,3922,7840,0.025 0.43672 0.025 0.975 0.025 0.43672,triangles
m1614.obj,Chess,4052,8100,0.025 0.437937 0.025 0.975 0.025 0.437937,triangles
D01001.obj,City,3846,5509,0.025 0.975 0.025 0.2301262 0.025 0.641048,triangles
D01007.obj,City,4344,7147,0.0484247 0.975 0.025 0.355752 0.025 0.625857,triangles
D01010.obj,City,3608,6702,0.025 0.753517 0.025 0.344403 0.025 0.975,triangles
D01018.obj,City,3536,6969,0.025 0.975 0.025 0.223656 0.025 0.895154,triangles
D01039.obj,City,3724,6394,0.025 0.840902 0.025 0.0788145 0.025 0.975,triangles
D01056.obj,City,3619,4663,0.025 0.883788 0.025 0.466607 0.025 0.975,triangles
D01066.obj,City,3042,5885,0.025 0.975 0.025 0.0825541 0.025 0.842903,triangles
D01068.obj,City,3637,6909,0.025 0.975 0.025148114 0.210119 0.025 0.973098,triangles
D01079.obj,City,4353,5849,0.025 0.975 0.025 0.0798889 0.025 0.928504,triangles
D01090.obj,City,3796,7157,0.025 0.801993 0.0454207 0.131825 0.024999991 0.975,triangles
D01091.obj,City,10172,18712,0.025 0.500146 0.025 0.215775 0.025 0.975,triangles
D01092.obj,City,3825,7053,0.025 0.975 0.025 0.301324 0.025 0.975,triangles
D01101.obj,City,3850,6132,0.02420313 0.493371 0.025 0.114748 0.025 0.9750095,triangles
D01103.obj,City,10150,18038,0.025 0.856228 0.025 0.185283 0.025 0.975,triangles
D01124.obj,City,4393,8100,0.0250003 0.975 0.025 0.31553066 0.025 0.722926,triangles
D01133.obj,City,3307,5946,0.025 0.975 0.025 0.345009 0.025 0.975,triangles
D01173.obj,City,6430,9525,0.025 0.975 0.025 0.063385 0.025 0.925,triangles
D01181.obj,City,3123,6240,0.025 0.975 0.025 0.23344764 0.025 0.641048,triangles
D01192.obj,City,3955,6491,0.0762539 0.959654 0.028146 0.355752 0.0403464 0.610511,triangles
D01195.obj,City,3244,5849,0.025 0.975 0.025 0.198441 0.025 0.755089,triangles
m1652.obj,City,10171,18080,0.025 0.856228 0.025 0.185283 0.025 0.975,triangles
m1654.obj,City,3619,6876,0.025 0.975 0.025148025 0.210119 0.025 0.973098,triangles
m1659.obj,City,3274,5914,0.025 0.975 0.025 0.345009 0.025 0.975,triangles
m1660.obj,City,6439,9541,0.025 0.975 0.025 0.063385 0.025 0.925,triangles
m1661.obj,City,3724,6394,0.025 0.840902 0.025 0.078814 0.025 0.975,triangles
m1662.obj,City,4383,5887,0.025 0.975 0.025 0.079889 0.025 0.928504,triangles
m1664.obj,City,3611,6688,0.025 0.753517 0.025 0.344403 0.025 0.975,triangles
D00005.obj,ClassicPiano,3966,4101,1.048408 2.251403 -0.023757 1.454393 0.0 1.504024,triangles
D00009.obj,ClassicPiano,3609,3118,-0.818664 0.801163 -1.305727 1.502257 0.00244 1.763385,triangles
D00034.obj,ClassicPiano,4576,5365,0.435222 12.7 -0.1524 11.05535 0.0 4.276281,triangles
D00092.obj,ClassicPiano,4241,3693,0.0 46.1645 -12.6335 47.2239 -30.5165 27.7809,triangles
D00120.obj,ClassicPiano,8582,14951,-0.545732 1.164776 -0.480204 0.842196 0.22672248 1.588881,triangles
D00190.obj,ClassicPiano,4203,5666,-0.1524 6.176117 -1.59385 5.764708 0.0 5.139549,triangles
D00233.obj,ClassicPiano,3658,3001,-33.448387 -6.348401 -8.289069 9.167111 0.346075 14.968439,triangles
D00254.obj,ClassicPiano,4346,3938,1.58635 4.27963 -8.64678 -4.58301 0.0127 2.04368,triangles
